geohash6,day,timestamp,demand
qp03tf,1,0:30,0.02322559717754032
qp03pz,1,0:30,0.042537308521815316
qp09dr,1,0:30,0.046842147833455534
qp03rg,1,0:30,0.03869914873688643
qp03r1,1,0:30,0.07742492901961741
qp03q9,1,0:30,0.05622122749520611
qp0dhb,1,0:30,0.06474219962726081
qp09vn,1,0:30,0.017471691564620726
qp03wh,1,0:30,0.009287132869050757
qp03xm,1,0:30,0.4222443507242508
qp09dt,1,0:30,0.006593003465728358
qp094b,1,0:30,0.017701689194559174
qp09hj,1,0:30,0.08802099160854451
qp09u1,1,0:30,0.03413274023201775
qp09ez,1,0:30,0.062156029519983835
qp03xz,1,0:30,0.18865775095921944
qp03ms,1,0:30,0.019295109553734858
qp09b6,1,0:30,0.1696250083119832
qp0djd,1,0:30,0.004909665868299567
qp09kz,1,0:30,0.10214534549521412
qp09b4,1,0:30,0.224592776558044
qp09fj,1,0:30,0.05123414235735328
qp09fu,1,0:30,0.03858743823935218
qp09gs,1,0:30,0.007215229087911676
qp03xs,1,0:30,0.2006668453812616
qp09cv,1,0:30,0.0413754912400828
qp099g,1,0:30,0.1095993770368096
qp03r0,1,0:30,0.024247061923583942
qp09vy,1,0:30,0.016519221726586764
qp092x,1,0:30,0.08111751938570985
qp097u,1,0:30,0.10742778788313707
qp0903,1,0:30,0.012377933485792202
qp03rs,1,0:30,0.03857495316083461
qp096w,1,0:30,0.14882349785712246
qp094c,1,0:30,0.0035258505307593545
qp03mf,1,0:30,0.00099235262972504
qp0d4c,1,0:30,0.007381058514954068
qp03x8,1,0:30,0.058435164110436776
qp09d5,1,0:30,0.031804993873881984
qp09kt,1,0:30,0.0007553602546465037
qp03qu,1,0:30,0.11079408170817262
qp0967,1,0:30,0.010019793860657608
qp08bj,1,0:30,0.054311047628012886
qp0d06,1,0:30,0.0011023183974471138
qp09gc,1,0:30,0.011554996033743149
qp09bh,1,0:30,0.13447961858180602
qp03nx,1,0:30,0.04226086511659674
qp03yy,1,0:30,0.03089670457902761
qp092s,1,0:30,0.007953931550106048
qp09f6,1,0:30,0.006362718698018097
qp09g1,1,0:30,0.0572188936881508
qp09e9,1,0:30,0.0785622383646206
qp094q,1,0:30,0.10708982824560652
qp09kb,1,0:30,0.002344275648692053
qp0d1w,1,0:30,0.0041870292782343705
qp03r4,1,0:30,0.04631334758950465
qp03qf,1,0:30,0.15590319522306226
qp092p,1,0:30,0.0404654070339647
qp09gj,1,0:30,0.010608044267359007
qp0d00,1,0:30,0.030597905730608683
qp03wx,1,0:30,0.09103795417420447
qp03rd,1,0:15,0.02060586396963984
qp09b5,1,0:15,0.019761563080765026
qp06py,1,0:15,0.026927237825026408
qp03ts,1,0:15,0.0166025864259102
qp0dhe,1,0:15,0.02253778812704656
qp0998,1,0:15,0.03823394119722876
qp0995,1,0:15,0.025104656762646026
qp09fx,1,0:15,0.0011131769048354817
qp09sx,1,0:15,0.013735334225182671
qp09f1,1,0:15,0.005804272013952295
qp0945,1,0:15,0.055138577445301686
qp0999,1,0:15,0.010149815530603424
qp02zw,1,0:15,0.04312912010493003
qp03rf,1,0:15,0.02608833162688441
qp03rh,1,0:15,0.056722303860714675
qp03xf,1,0:15,0.09186396071040204
qp03wt,1,0:15,0.04368663553192734
qp03r9,1,0:15,0.03865810283010192
qp03p6,1,0:15,0.054171852753960296
qp03zm,1,0:15,0.0039946895644165795
qp09ds,1,0:15,0.023000214590600768
qp095w,1,0:15,0.0011561289775656868
qp094f,1,0:15,0.003231525682246605
qp0djy,1,0:15,0.004056023180042597
qp03r8,1,0:15,0.04707829507732759
qp094e,1,0:15,0.0007899819976865021
qp03x2,1,0:15,0.04142162435655053
qp03wr,1,0:15,0.028508767914496164
qp0941,1,0:15,0.00542763151793417
qp09dn,1,0:15,0.04707002112005768
qp09u1,1,0:15,0.03337282153774534
qp03w3,1,0:15,0.05323479687700215
qp0d53,1,0:15,0.06764338209212924
qp09cy,1,0:15,0.026963548981854057
qp03yb,1,0:15,0.27162046499818737
qp0d5b,1,0:15,0.012888675649902141
qp093u,1,0:15,0.004318970497725785
qp03ny,1,0:15,0.0502146163838228
qp0dhk,1,0:15,0.005641344750485181
qp09f6,1,0:15,0.013047001722448529
qp094b,1,0:15,0.014279075176028654
qp091y,1,0:15,0.04787567134986018
qp0d4b,1,0:15,0.0004293541288346048
qp091z,1,0:15,0.02124651909581024
qp093g,1,0:15,0.031911970829865154
qp09hy,1,0:15,0.014213814225472484
qp099m,1,0:15,0.016308962276487208
qp095t,1,0:15,0.004493788419107588
qp06pc,1,0:15,0.004367695475251147
qp03rb,1,0:15,0.039797313008148025
qp03nw,1,0:15,0.0050140578621243005
qp03xx,1,0:15,0.3519635671190542
qp093x,1,0:15,0.05255531167395877
qp0927,1,0:15,0.06294578179478429
qp09d8,1,0:15,0.3443470615528354
qp03rk,1,0:15,0.02068067899525139
qp09e8,1,0:15,0.00684906140740946
qp09kt,1,0:15,0.007240116925335827
qp09b4,1,0:15,0.20602213083901416
qp0d54,1,0:15,0.037673162233424665
qp0994,1,0:15,0.027332695942687224
qp0d48,1,0:15,0.029344266424216493
qp02zx,1,0:15,0.1472826020178873
qp09v1,1,0:15,0.03849578886817257
qp09g6,1,0:15,0.0116511897519397
qp09g2,1,0:15,0.08867034018620609
qp09gv,1,0:15,0.002212793304521344
qp0d1f,1,0:15,0.0069517072183062105
qp03w7,1,0:15,0.008647234910606259
qp09sk,1,0:15,0.04674736191614587
qp03wf,1,0:15,0.2907632523311305
qp093v,1,0:15,0.024173464910409486
qp09cq,1,0:15,0.007727739179327211
qp0dh9,1,0:15,0.019373910657436256
qp03r0,1,0:15,0.05907237081794151
qp090t,1,0:15,0.08049390941882198
qp03yg,1,0:15,0.2872603968504817
qp09uu,1,0:15,0.01964735264776683
qp09fz,1,0:15,0.011571577033808554
qp0d00,1,0:15,0.031080639951788776
qp09g7,1,0:15,0.012964172361735535
qp09kw,1,0:15,0.016713919935039616
qp03yy,1,0:15,0.0459108438305973
qp092h,1,0:15,0.12916620712816254
qp097b,1,0:15,0.017166200467106568
qp03yk,1,0:15,0.005812617028246253
qp03r1,1,0:15,0.05054281051283442
qp099q,1,0:15,0.024917121531190408
qp03z7,1,0:15,0.009482106219335791
qp099s,1,0:15,0.050646259039562866
qp0979,1,0:15,0.013804498767574416
qp03rs,1,0:15,0.029456910718618712
qp09g3,1,0:15,0.02288323218645642
qp098e,1,0:15,0.05495757472392706
qp092w,1,0:15,0.01815134546753479
qp09bd,1,0:15,0.014373620751184715
qp09hs,1,0:15,0.017160441514669382
qp03z6,1,0:15,0.003119933268563616
qp09hr,1,0:15,0.003937401968322451
qp09j7,1,0:15,0.009589886362223491
qp09ht,1,0:15,0.044341991084954915
qp03ru,1,0:15,0.12174160540366318
qp03py,1,0:15,0.005553650078750414
qp093b,1,0:15,0.02696580117421265
qp094n,1,0:15,0.06197070223189309
qp03qj,1,0:15,0.1651156058765429
qp09k2,1,0:15,0.025944069326862787
qp03jy,1,0:15,0.01603256270922021
qp09ss,1,0:15,0.01271685219580439
qp03q9,1,0:15,0.08451257063791212
qp03wn,1,0:15,0.01737615195574425
qp06pw,1,0:15,0.0004015510738389561
qp09g0,1,0:15,0.03217791776431631
qp0926,1,0:15,0.0406076961446244
qp090b,1,0:15,0.0023434392178410105
qp03pn,1,0:15,0.005545970250194189
qp09eb,1,0:15,0.0039087128450665
qp09ez,1,0:15,0.009960449979600435
qp0d50,1,0:15,0.016969086708026094
qp03r6,1,0:15,0.0600954906866726
qp09un,1,0:15,0.010398097335361095
qp09ue,1,0:15,0.09604682537506626
qp03yz,1,0:15,0.04845290680643498
qp03pp,1,0:15,0.044454087395812726
qp03nx,1,0:15,0.03503959262761134
qp03w0,1,0:15,0.0543102050381471
qp03zb,1,0:15,0.1430628824270085
qp03qf,1,0:15,0.15841525036885376
qp03rq,1,0:15,0.033417937821209664
qp03ys,1,0:15,0.06810416937254332
qp02z5,1,0:15,0.0005996018989240044
qp03yx,1,0:15,0.009919828290374771
qp099r,1,0:15,0.007921720725245782
qp09et,1,0:15,0.028285639259268705
qp03w6,1,0:15,0.023857535791098918
qp09fy,1,0:15,0.015125892688440544
qp09ex,1,0:15,0.1453802974743883
qp0909,1,0:15,0.020827985913906503
qp06p5,1,0:15,0.022366419986969456
qp03zs,1,0:15,0.016068461628834834
qp0944,1,0:15,0.009845357651301543
qp03wq,1,0:15,0.031690904603997615
qp03ry,1,0:15,0.09581959758933414
qp0d18,1,0:15,0.002107312297386299
qp0dj3,1,0:15,0.02579386059825116
qp09gy,1,0:15,0.011259904628191177
qp03mq,1,0:15,0.0015110541770393495
qp0928,1,0:15,0.019074845398791132
qp0985,1,0:15,0.0836152122273773
qp09bh,1,0:15,0.21313340223448585
qp09dc,1,0:15,0.2621335926364592
qp09sb,1,0:15,0.031048195461849164
qp096z,1,0:15,0.10715721891913936
qp09ux,1,0:15,0.009442964359793945
qp02zr,1,0:15,0.007143227745754202
qp09e5,1,0:15,0.5031435357452867
qp09dh,1,0:15,0.08279427027195194
qp09s9,1,0:15,0.12894302802104635
qp03w4,1,0:15,0.03499620561871829
qp09g8,1,0:15,0.10724189231265467
qp03xj,1,0:15,0.1690061103188171
qp03xz,1,0:15,0.14205063919938524
qp09vy,1,0:15,0.030040246201630164
qp03wc,1,0:15,0.08620923632207511
qp09t8,1,0:15,0.016754686421063727
qp098q,1,0:15,0.02722965633084589
qp099c,1,0:15,0.018641096868115017
qp03yv,1,0:15,0.005679378709052279
qp08b4,1,0:15,0.003607741838272053
qp03z0,1,0:15,0.1960869064760284
qp09gx,1,0:15,0.012552208212207877
qp096c,1,0:15,0.0073865911824831185
qp03z8,1,0:15,0.03659330083293103
qp093e,1,0:15,0.005133044981633067
qp099v,1,0:15,0.07982925535069392
qp03x1,1,0:15,0.04863679995520852
qp08gz,1,0:15,0.012848662491546968
qp03qc,1,0:15,0.03628198924114665
qp09tp,1,0:15,0.02685059343731209
qp09kv,1,0:15,0.08690187598323894
qp099t,1,0:15,0.02682606084728047
qp09vp,1,0:15,0.0011088441611144572
qp09cm,1,0:15,0.016353627168506055
qp03qh,1,0:15,0.052605828615984535
qp02zu,1,0:15,0.004774410400715333
qp09cf,1,0:15,0.0025658883039057358
qp0921,1,0:15,0.0332329600125962
qp09hn,1,0:15,0.03249630774203293
qp0d58,1,0:15,0.05930959593825064
qp03ye,1,0:15,0.03724768462967429
qp08fx,1,0:15,0.003779634652750775
qp096p,1,0:15,0.0037696124874182562
qp092q,1,0:15,0.13062147715952704
qp090n,1,0:15,0.0019223640657544067
qp03v9,1,0:15,0.004037498570971023
qp09h5,1,0:15,0.005287994958718929
qp03ws,1,0:15,0.04995583885022304
qp03xp,1,0:15,0.2699408743872333
qp096j,1,0:15,0.035868961528620284
qp09uk,1,0:15,0.00011588382022474042
qp03x9,1,0:15,0.030281321685797245
qp09gs,1,0:15,0.05192681730470701
qp096q,1,0:15,0.24251033399080435
qp09se,1,0:15,0.02298757834053351
qp03qg,1,0:15,0.3099618304638306
qp09mp,1,0:15,0.04355863798604105
qp0962,1,0:15,0.05881068563649393
qp03q1,1,0:15,0.0202128500029363
qp098j,1,0:15,0.16132856301995735
qp09t2,1,0:15,0.013507844800473763
qp03yu,1,0:15,0.046641915048217686
qp0984,1,0:15,0.029204081778804864
qp09b2,1,0:15,0.01066167955019186
qp03wv,1,0:15,0.08010838173947513
qp03xw,1,0:15,0.4284560155263503
qp09gk,1,0:15,0.08628574192059467
qp0dh2,1,0:15,0.003947088132502759
qp094r,1,0:15,0.18953885575039292
qp09e9,1,0:15,0.0936098880298353
qp090e,1,0:15,0.02311566231941637
qp03qu,1,0:15,0.044311391122768766
qp09db,1,0:15,0.11034470335044567
qp03q7,1,0:15,0.008942907323157305
qp03zu,1,0:15,0.047765733468912726
qp03wz,1,0:15,0.4292882825889582
qp092n,1,0:15,0.1313506584975571
qp09eq,1,0:15,0.13516018381712544
qp09dd,1,0:15,0.1500094514277966
qp03jr,1,0:15,0.005583606397486732
qp094t,1,0:15,0.0010917281817244568
qp096n,1,0:15,0.016807444802302958
qp03px,1,0:15,0.04651888582349113
qp094k,1,0:15,0.015035074926032116
qp09m2,1,0:15,0.009300206700578795
qp09fk,1,0:15,0.03580222749933127
qp097t,1,0:15,0.024477602716789143
qp06pj,1,0:15,0.0002337971269675235
qp0djd,1,0:15,0.01286510958761785
qp03zj,1,0:15,0.004826473068482597
qp096x,1,0:15,0.2503556089591521
qp097u,1,0:15,0.07312808787059523
qp098p,1,0:15,0.2581363504454268
qp06nf,1,0:15,0.014373146761588781
qp0d19,1,0:15,0.01031263206082249
qp09sy,1,0:15,0.02185974300360773
qp09b6,1,0:15,0.16127359849119108
qp09fu,1,0:15,0.028156855311385967
qp099g,1,0:15,0.10109491885824336
qp03yw,1,0:15,0.003409725777527896
qp09ut,1,0:15,0.05356311894053415
qp0920,1,0:15,0.008923611028940178
qp03tf,1,0:15,0.023780430834571976
qp08b6,1,0:15,0.003148886535243757
qp099u,1,0:15,0.00398861103840745
qp095q,1,0:15,0.04773459317712903
qp095z,1,0:15,0.0031461568463185194
qp03xv,1,0:15,0.13481634831781267
qp06ph,1,0:15,0.035309591457784874
qp0929,1,0:15,0.01335968381026351
qp09bj,1,0:15,0.030705810260021726
qp03wx,1,0:15,0.08247926152657149
qp09g4,1,0:15,0.0011844913704235215
qp03r2,1,0:15,0.10599804895593368
qp098n,1,0:15,0.14832948465321344
qp0dhb,1,0:15,0.033806669245347164
qp03ty,1,0:15,0.004545566679387068
qp09vv,1,0:15,0.00537259529813562
qp03pr,1,0:15,0.036119184216988495
qp03ym,1,0:15,0.011806198129687064
qp092t,1,0:15,0.030295481423747193
qp0993,1,0:15,0.02381465805082262
qp03mu,1,0:15,0.01886969021796769
qp094x,1,0:15,0.05240577780862435
qp0d07,1,0:15,0.01059299650604686
qp03wg,1,0:15,0.3196943435383892
qp0d0n,1,0:15,0.01046103610243764
qp0925,1,0:15,0.1111173993232167
qp08br,1,0:15,0.002776783365738981
qp03x7,1,0:15,0.09276299483336604
qp03zg,1,0:15,0.029877667190562326
qp09s8,1,0:15,0.05102243917209355
qp094c,1,0:15,0.012973509761310792
qp09yj,1,0:15,0.003545292617216101
qp096g,1,0:15,0.03229386805194025
qp03q8,1,0:15,0.020685070000160247
qp098m,1,0:15,0.0479192384522403
qp09d9,1,0:15,0.6614572577446823
qp09u8,1,0:15,0.05955731019479212
qp09f9,1,0:15,0.0808575511871152
qp03xm,1,0:15,0.3541500380890765
qp03x8,1,0:15,0.052756147973524736
qp03w5,1,0:15,0.01773507187808161
qp099f,1,0:15,0.0276496833171401
qp03x0,1,0:15,0.004161045379185621
qp03yc,1,0:15,0.08405791156089902
qp095r,1,0:15,0.020457832309252643
qp03xd,1,0:15,0.03895894955574298
qp03yf,1,0:15,0.05945427436402515
qp03r5,1,0:15,0.05831981898915056
qp03nq,1,0:15,0.002343678117309382
qp08cp,1,0:15,0.08043686859884293
qp094m,1,0:15,0.028089173428370952
qp0904,1,0:15,0.007458745689950109
qp0dh0,1,0:15,0.005547190938911832
qp06pk,1,0:15,0.014658159334095488
qp09g1,1,0:15,0.05516776109976696
qp03t8,1,0:15,0.014870119663500984
qp03my,1,0:15,0.05481207419011134
qp0980,1,0:15,0.011009425870410993
qp095s,1,0:15,0.0041276815004750375
qp03zc,1,0:15,0.0762593832390444
qp094j,1,0:15,0.009220731465599602
qp096h,1,0:15,0.015765592557230222
qp09vj,1,0:15,0.02500782277900911
qp03pw,1,0:15,0.01609580570125219
qp03z4,1,0:15,0.039708455848018256
qp09ky,1,0:15,0.011613483093585395
qp03we,1,0:15,0.12377537321713655
qp09f3,1,0:15,0.02191768684169904
qp03yt,1,0:15,0.045483822878951606
qp03zt,1,0:15,0.11087092406304982
qp09sv,1,0:15,0.007188128453728578
qp095j,1,0:15,0.010515616731529722
qp0d1h,1,0:15,0.017952462298688767
qp09cv,1,0:15,0.0248048675556152
qp03q6,1,0:15,0.002766108743659713
qp0961,1,0:15,0.11569724134149932
qp0997,1,0:15,0.006189060859540101
qp0dhw,1,0:15,0.04464714435637317
qp0982,1,0:15,0.012096870739400904
qp03rg,1,0:15,0.025779249669049674
qp03q5,1,0:15,0.02778584472841942
qp03rt,1,0:15,0.10736998591791178
qp09v0,1,0:15,0.08127891172776644
qp09sp,1,0:15,0.03899034012521836
qp0d0h,1,0:15,0.021161631908110417
qp09um,1,0:15,0.023804925071955245
qp097e,1,0:15,0.05379834481678795
qp09bk,1,0:15,0.01577728268650886
qp09uz,1,0:15,0.09529940998378034
qp03wh,1,0:15,0.0075975587732327625
qp03qk,1,0:15,0.01629936142825144
qp0977,1,0:15,0.00401845690573488
qp09cr,1,0:15,0.004964770572637265
qp095b,1,0:15,0.016684074785369568
qp096s,1,0:15,0.009279477690985312
qp03q3,1,0:15,0.04690041769891246
qp09vm,1,0:15,0.021222729222508386
qp0d4n,1,0:15,0.006891817979655119
qp09d2,1,0:15,0.21127242792427686
qp092k,1,0:15,0.17887936364933646
qp09vq,1,0:15,0.02091112330691664
qp03tv,1,0:15,0.015472797466316588
qp03r4,1,0:15,0.050615015359213616
qp03rj,1,0:15,0.04291875612079324
qp09sf,1,0:15,0.015293138728458569
qp096t,1,0:15,0.07732545507409322
qp0d4w,1,0:15,0.01035733143225843
qp09ev,1,0:15,0.019665138925939768
qp099k,1,0:15,0.11455522492676418
qp03zv,1,0:15,0.3685901486198019
qp09ew,1,0:15,0.11166151443119696
qp0981,1,0:15,0.07290742910690122
qp0953,1,0:15,0.003526746536505656
qp09dj,1,0:15,0.0647987705730459
qp06p4,1,0:15,0.006422263288836841
qp094y,1,0:15,0.01317800383568087
qp09uw,1,0:15,0.003752996146736275
qp09u0,1,0:15,0.08450465690253824
qp0d0w,1,0:15,0.0009951439964867392
qp09ed,1,0:15,0.039328642905139086
qp09d6,1,0:15,0.230103037463357
qp094g,1,0:15,0.02663159410625685
qp03xu,1,0:15,0.07641596512150414
qp09b7,1,0:15,0.10662424699247404
qp0978,1,0:15,0.01114964176757892
qp03ww,1,0:15,0.021533974953647568
qp09fs,1,0:15,0.0068779106963119145
qp090r,1,0:15,0.006108391295374003
qp098d,1,0:15,0.02905418799621548
qp03yd,1,0:15,0.07296080522161823
qp06pb,1,0:15,0.09430774789052386
qp0d0j,1,0:15,0.003198359697456684
qp09hv,1,0:15,0.03525074227958528
qp09dr,1,0:15,0.041990793934074316
qp099e,1,0:15,0.06604732444558194
qp096f,1,0:15,0.1048325013252018
qp09e7,1,0:15,0.028249079009366605
qp099y,1,0:15,0.04591828792167894
qp0dhc,1,0:15,0.013818330682206986
qp03mc,1,0:15,0.008819700041338691
qp03z2,1,0:15,0.1092909041460296
qp03rm,1,0:15,0.06872094172747423
qp03y8,1,0:15,0.08994366133839103
qp09ek,1,0:15,0.06823450037035249
qp09fb,1,0:15,0.0081763521075958
qp03xb,1,0:15,0.023324005910150068
qp09hm,1,0:15,0.035113172472506414
qp08gy,1,0:15,0.011347896357451348
qp097s,1,0:15,0.14752935815248894
qp03mt,1,0:15,0.033745938486770204
qp03xh,1,0:15,0.09535718463179964
qp09uc,1,0:15,0.0058870747261138045
qp09sz,1,0:15,0.001152102818458106
qp03wk,1,0:15,0.016462075065141867
qp09s7,1,0:15,0.037896603542981855
qp03x6,1,0:15,0.0777927843639961
qp0djk,1,0:15,0.002453941883519373
qp06ps,1,0:15,0.011468617792617493
qp08fv,1,0:15,0.0065964501978116145
qp03xg,1,0:15,0.093130904741259
qp03mw,1,0:15,0.0031870650308293467
qp09gw,1,0:15,0.036502666076444513
qp09gj,1,0:15,0.00677805662235591
qp03rv,1,0:15,0.054076640094589096
qp096y,1,0:15,0.0955564245788886
qp03tc,1,0:15,0.056645856197682386
qp03qe,1,0:15,0.06703285169008785
qp09bp,1,0:15,0.022892135484867647
qp09sj,1,0:15,0.04156066971226771
qp03y6,1,0:15,0.0005556534567031744
qp099d,1,0:15,0.05317179397901053
qp06p7,1,0:15,0.00035016330393088064
qp02zc,1,0:15,0.038978964482143184
qp0djh,1,0:15,0.001304011216799533
qp0dj4,1,0:15,0.0008378706474683769
qp09sh,1,0:15,0.0041158013699611005
qp09sq,1,0:15,0.010489183903877415
qp03re,1,0:15,0.06621629103740476
qp0907,1,0:15,0.008673644192295599
qp09d5,1,0:15,0.03484008401760781
qp096b,1,0:15,0.055126814557271225
qp03jq,1,0:15,0.004956564463660583
qp09sr,1,0:15,0.002617724248512211
qp09cc,1,0:15,0.025327297145234583
qp09uy,1,0:15,0.21301237651847224
qp03rc,1,0:15,0.0030380157395557893
qp09kb,1,0:15,0.004468037501438426
qp03zd,1,0:15,0.010066678879344476
qp06ne,1,0:15,0.014152122872233552
qp092e,1,0:15,0.02144178026965465
qp03z9,1,0:15,0.1057202295281389
qp03qd,1,0:15,0.04638674340839884
qp03wy,1,0:15,0.12742723852226234
qp0975,1,0:15,0.0556146580920598
qp0dj1,1,0:15,0.01955396991802613
qp09e6,1,0:15,0.045889851266711086
qp093c,1,0:15,0.014169979660064388
qp09us,1,0:15,0.011713496196656908
qp08c5,1,0:15,0.019627105151310973
qp09hj,1,0:15,0.04712677605438007
qp03r3,1,0:15,0.02995068095554236
qp08gw,1,0:15,0.0010364372645019946
qp09f0,1,0:15,0.009204165084826278
qp0d52,1,0:15,0.02405168507455288
qp03t7,1,0:15,0.01648398857193918
qp095n,1,0:15,0.017045915689664588
qp099b,1,0:15,0.04124604985406332
qp09er,1,0:15,0.03718341457500327
qp09kc,1,0:15,0.003679935753010207
qp095x,1,0:15,0.002416612273587564
qp03tz,1,0:15,0.01136514326220337
qp0924,1,0:15,0.03971464074768623
qp03ms,1,0:15,0.0031138699762385826
qp09d3,1,0:15,0.2304753707568408
qp03rp,1,0:15,0.027763447569785445
qp092x,1,0:15,0.04955873390496255
qp03mz,1,0:15,0.02215455060085808
qp09gt,1,0:15,0.013769565414415623
qp0976,1,0:15,0.0541014141903848
qp09su,1,0:15,0.006416358030364992
qp06pt,1,0:15,0.0028607144971111807
qp09f7,1,0:15,0.006697203172868981
qp09v2,1,0:15,0.014486342101991363
qp06nb,1,0:15,0.025728588882071125
qp03xn,1,0:15,0.10165082740618624
qp03xc,1,0:15,0.0324222462113755
qp09cg,1,0:15,0.03659516408348321
qp03q2,1,0:15,0.056507364044706576
qp03r7,1,0:15,0.0021398727290561762
qp090s,1,0:15,0.010755059095549278
qp03rr,1,0:15,0.048509919471500025
qp09kz,1,0:15,0.07296174009464193
qp09sw,1,0:15,0.01973303281204925
qp0996,1,0:15,0.06329721202569125
qp06pv,1,0:15,0.00920438334466887
qp0989,1,0:15,0.0007778884955608478
qp0dht,1,0:15,0.03724008485213197
qp06p2,1,0:15,0.0012660669175101882
qp0991,1,0:15,0.04804160673191355
qp09vk,1,0:15,0.03623697124143682
qp092p,1,0:15,0.026358735872341905
qp02zz,1,0:15,0.14126459774554492
qp09b3,1,0:15,0.02042691853091933
qp09dm,1,0:15,0.01705368880441427
qp097f,1,0:15,0.059675927529137925
qp03w1,1,0:15,0.08406998627628041
qp09bn,1,0:15,0.015388591278541537
qp09yh,1,0:15,0.030348512508771363
qp090w,1,0:15,0.02619821266454829
qp03qq,1,0:15,0.007849724420081229
qp096r,1,0:15,0.21479237206117915
qp094q,1,0:15,0.11363708597224967
qp03tg,1,0:15,0.0059791380233740424
qp09bw,1,0:15,0.005562582941148935
qp097d,1,0:15,0.01045218450510584
qp092j,1,0:15,0.1221345907719328
qp0d13,1,0:15,0.012169186779736486
qp03tt,1,0:15,0.0019140607399619827
qp03mf,1,0:15,0.011166890431394984
qp03xq,1,0:15,0.0891290484757939
qp03td,1,0:15,0.002609541194679113
qp09ft,1,0:15,0.14696947804207805
qp03qy,1,0:15,0.06371941538256856
qp0970,1,0:15,0.038379401053249176
qp09d7,1,0:15,0.061372385947889824
qp09t0,1,0:15,0.09847452640282643
qp03qv,1,0:15,0.011211852491738427
qp03tw,1,0:15,0.004043694705752199
qp09g9,1,0:15,0.029572158038178618
qp09dk,1,0:15,0.1820269860298458
qp09g5,1,0:15,0.055294279017397384
qp03x4,1,0:15,0.03688423340538924
qp09eh,1,0:15,0.15148340344075936
qp092s,1,0:15,0.02033287437023248
qp06nc,1,0:15,0.0016922700978459593
qp0d4s,1,0:15,0.021133192183907447
qp09cx,1,0:15,0.006613327209305671
qp09ke,1,0:15,0.02637665671403091
qp03zh,1,0:15,0.015417086768271212
qp09m0,1,0:15,0.004645720586679631
qp090p,1,0:15,0.006185875423712928
qp0dj0,1,0:15,0.04127178210599538
qp0908,1,0:15,0.016970182158065592
qp095v,1,0:15,0.003442796778702377
qp02ze,1,0:15,0.010554381350834393
qp03zz,1,0:15,0.17057755106271744
qp09vn,1,0:15,0.00628417638222835
qp0d1q,1,0:15,0.002495738007892741
qp09fg,1,0:15,0.021491376373820342
qp09ee,1,0:15,0.0016336932310919874
qp097c,1,0:15,0.01616811182772637
qp03jz,1,0:15,0.022844160487734636
qp09sd,1,0:15,0.08292164472480268
qp03qb,1,0:15,0.06329766817318999
qp0971,1,0:15,0.03023468697216771
qp03tb,1,0:15,0.03972366293494218
qp03xe,1,0:15,0.07598066470731897
qp03p7,1,0:15,0.0022886364618096397
qp0973,1,0:15,0.02087839261187455
qp096v,1,0:15,0.3532307345007106
qp092m,1,0:15,0.20584340218462216
qp093r,1,0:15,0.09153354614013366
qp09be,1,0:15,0.020974400898621414
qp09tr,1,0:15,0.09060009777572164
qp03q4,1,0:15,0.012994897880924058
qp03y2,1,0:15,0.03089541255369448
qp09u5,1,0:15,0.009563461443478465
qp03mb,1,0:15,0.03898848462692285
qp09fq,1,0:15,0.06662808836527145
qp03mg,1,0:15,0.02179809638837065
qp03ze,1,0:15,0.008966392668937546
qp03qm,1,0:15,0.1023333712059422
qp06p1,1,0:15,0.0204717454965646
qp09vt,1,0:15,0.019812445306760785
qp03q0,1,0:15,0.0009053971140989107
qp096w,1,0:15,0.1336104109233112
qp0988,1,0:15,0.037550546149160736
qp092d,1,0:15,0.02645367247315828
qp097g,1,0:15,0.030882039169292733
qp03x3,1,0:15,0.08215924047650858
qp090h,1,0:15,0.009188018774998865
qp03t2,1,0:15,0.0010445264124801523
qp098k,1,0:15,0.09501770778392273
qp03zn,1,0:15,0.010992914494978051
qp03xr,1,0:15,0.07786357532950268
qp03mv,1,0:15,0.005269653332480994
qp03w9,1,0:15,0.3863956580598476
qp03y7,1,0:15,0.033132555705411335
qp093p,1,0:15,0.0011470171848064904
qp03wd,1,0:15,0.1338179166449838
qp099x,1,0:15,0.01568562545520457
qp03w8,1,0:15,0.07310790940554948
qp09k1,1,0:15,0.0020262603360637964
qp0dh8,1,0:15,0.02685268117357552
qp09em,1,0:15,0.04086652492403833
qp09fd,1,0:15,0.0167504091225696
qp03z1,1,0:15,0.02347615988492192
qp090j,1,0:15,0.0015398157021669205
qp03wu,1,0:15,0.13850270089835218
qp03xy,1,0:15,0.2014822272374307
qp09sm,1,0:15,0.02250097145144721
qp03rx,1,0:15,0.049140648660642536
qp0986,1,0:15,0.04380473853346313
qp096u,1,0:15,0.14858601072413766
qp09dg,1,0:15,0.07168137268935501
qp03rz,1,0:15,0.031122072929729374
qp03xt,1,0:15,0.1643995918724898
qp09hh,1,0:15,0.01467214319656224
qp09up,1,0:15,0.009083718544325504
qp0dj5,1,0:15,0.042202074429191855
qp03m6,1,0:15,0.008224387106387742
qp03rw,1,0:15,0.09741735625311387
qp06pe,1,0:15,0.04303813739208017
qp06pq,1,0:15,0.0013521575686667898
qp090x,1,0:15,0.0445263220098432
qp03zf,1,0:15,0.16164686548769966
qp08bj,1,0:15,0.05859705920873691
qp03x5,1,0:15,0.16792105119707482
